raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H1_CM2_FUNC_RAW_268,24,24.png,무리식,"무리식의 값 - x=a+√b, y=a-√b 꼴 - 그래프·보기형 검산",H1_CM2_FUNC_C268,3,conjugate_pair|radical_value|polynomial_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_269,25,25.png,무리식,무리식의 값 - x=a+√b 꼴 - 기본 개념 판별,H1_CM2_FUNC_C269,2,conjugate_pair|radical_value|rationalization,normalized_from_image_tree
H1_CM2_FUNC_RAW_270,25,25.png,무리식,무리식의 값 - x=a+√b 꼴 - 식 계산 및 값 구하기,H1_CM2_FUNC_C270,2,conjugate_pair|radical_value|rationalization,normalized_from_image_tree
H1_CM2_FUNC_RAW_271,25,25.png,무리식,무리식의 값 - x=a+√b 꼴 - 조건 변형 적용,H1_CM2_FUNC_C271,2,conjugate_pair|radical_value|rationalization,normalized_from_image_tree
H1_CM2_FUNC_RAW_272,25,25.png,무리식,무리식의 값 - x=a+√b 꼴 - 그래프·보기형 검산,H1_CM2_FUNC_C272,1,conjugate_pair|radical_value|rationalization,normalized_from_image_tree
H1_CM2_FUNC_RAW_273,25,25.png,무리함수,무리함수의 뜻 - 기본 개념 판별,H1_CM2_FUNC_C273,2,radical_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_274,25,25.png,무리함수,무리함수의 뜻 - 식 계산 및 값 구하기,H1_CM2_FUNC_C274,2,radical_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_275,25,25.png,무리함수,무리함수의 뜻 - 조건 변형 적용,H1_CM2_FUNC_C275,1,radical_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_276,25,25.png,무리함수,무리함수의 뜻 - 그래프·보기형 검산,H1_CM2_FUNC_C276,1,radical_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_277,25,25.png,무리함수,무리함수의 정의역과 치역 - 기본 개념 판별,H1_CM2_FUNC_C277,7,radical_domain_range|nonnegative_condition|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_278,25,25.png,무리함수,무리함수의 정의역과 치역 - 식 계산 및 값 구하기,H1_CM2_FUNC_C278,7,radical_domain_range|nonnegative_condition|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_279,25,25.png,무리함수,무리함수의 정의역과 치역 - 조건 변형 적용,H1_CM2_FUNC_C279,6,radical_domain_range|nonnegative_condition|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_280,25,25.png,무리함수,무리함수의 정의역과 치역 - 그래프·보기형 검산,H1_CM2_FUNC_C280,6,radical_domain_range|nonnegative_condition|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_281,25,25.png,무리함수,무리함수의 그래프 - 기본 개념 판별,H1_CM2_FUNC_C281,8,radical_graph|translation|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_282,25,25.png,무리함수,무리함수의 그래프 - 식 계산 및 값 구하기,H1_CM2_FUNC_C282,7,radical_graph|translation|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_283,25,25.png,무리함수,무리함수의 그래프 - 조건 변형 적용,H1_CM2_FUNC_C283,7,radical_graph|translation|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_284,25,25.png,무리함수,무리함수의 그래프 - 그래프·보기형 검산,H1_CM2_FUNC_C284,7,radical_graph|translation|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_285,26,26.png,무리함수,무리함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별,H1_CM2_FUNC_C285,10,radical_graph|translation|reflection,normalized_from_image_tree
H1_CM2_FUNC_RAW_286,26,26.png,무리함수,무리함수 그래프의 평행이동과 대칭이동 - 식 계산 및 값 구하기,H1_CM2_FUNC_C286,10,radical_graph|translation|reflection,normalized_from_image_tree
H1_CM2_FUNC_RAW_287,26,26.png,무리함수,무리함수 그래프의 평행이동과 대칭이동 - 조건 변형 적용,H1_CM2_FUNC_C287,10,radical_graph|translation|reflection,normalized_from_image_tree
H1_CM2_FUNC_RAW_288,26,26.png,무리함수,무리함수 그래프의 평행이동과 대칭이동 - 그래프·보기형 검산,H1_CM2_FUNC_C288,10,radical_graph|translation|reflection,normalized_from_image_tree
H1_CM2_FUNC_RAW_289,26,26.png,무리함수,무리함수 그래프가 지나는 사분면 - 기본 개념 판별,H1_CM2_FUNC_C289,4,quadrant|radical_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_290,26,26.png,무리함수,무리함수 그래프가 지나는 사분면 - 식 계산 및 값 구하기,H1_CM2_FUNC_C290,4,quadrant|radical_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_291,26,26.png,무리함수,무리함수 그래프가 지나는 사분면 - 조건 변형 적용,H1_CM2_FUNC_C291,4,quadrant|radical_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_292,26,26.png,무리함수,무리함수 그래프가 지나는 사분면 - 그래프·보기형 검산,H1_CM2_FUNC_C292,4,quadrant|radical_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_293,26,26.png,무리함수,그래프를 이용하여 무리함수의 식 구하기 - 기본 개념 판별,H1_CM2_FUNC_C293,7,graph_to_formula|radical_graph|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_294,26,26.png,무리함수,그래프를 이용하여 무리함수의 식 구하기 - 식 계산 및 값 구하기,H1_CM2_FUNC_C294,7,graph_to_formula|radical_graph|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_295,26,26.png,무리함수,그래프를 이용하여 무리함수의 식 구하기 - 조건 변형 적용,H1_CM2_FUNC_C295,7,graph_to_formula|radical_graph|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_296,26,26.png,무리함수,그래프를 이용하여 무리함수의 식 구하기 - 그래프·보기형 검산,H1_CM2_FUNC_C296,6,graph_to_formula|radical_graph|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_297,26,26.png,무리함수,무리함수의 최대·최소 - 기본 개념 판별,H1_CM2_FUNC_C297,5,radical_max_min|domain_range|endpoint_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_298,26,26.png,무리함수,무리함수의 최대·최소 - 식 계산 및 값 구하기,H1_CM2_FUNC_C298,5,radical_max_min|domain_range|endpoint_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_299,26,26.png,무리함수,무리함수의 최대·최소 - 조건 변형 적용,H1_CM2_FUNC_C299,5,radical_max_min|domain_range|endpoint_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_300,26,26.png,무리함수,무리함수의 최대·최소 - 그래프·보기형 검산,H1_CM2_FUNC_C300,5,radical_max_min|domain_range|endpoint_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_301,27,27.png,무리함수,무리함수의 역함수 - 기본 개념 판별,H1_CM2_FUNC_C301,7,radical_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_302,27,27.png,무리함수,무리함수의 역함수 - 식 계산 및 값 구하기,H1_CM2_FUNC_C302,6,radical_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_303,27,27.png,무리함수,무리함수의 역함수 - 조건 변형 적용,H1_CM2_FUNC_C303,6,radical_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_304,27,27.png,무리함수,무리함수의 역함수 - 그래프·보기형 검산,H1_CM2_FUNC_C304,6,radical_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_305,27,27.png,무리함수,무리함수의 합성함수와 역함수 - 기본 개념 판별,H1_CM2_FUNC_C305,6,radical_composition_inverse|domain_range|inverse_property,normalized_from_image_tree
H1_CM2_FUNC_RAW_306,27,27.png,무리함수,무리함수의 합성함수와 역함수 - 식 계산 및 값 구하기,H1_CM2_FUNC_C306,6,radical_composition_inverse|domain_range|inverse_property,normalized_from_image_tree
H1_CM2_FUNC_RAW_307,27,27.png,무리함수,무리함수의 합성함수와 역함수 - 조건 변형 적용,H1_CM2_FUNC_C307,5,radical_composition_inverse|domain_range|inverse_property,normalized_from_image_tree
H1_CM2_FUNC_RAW_308,27,27.png,무리함수,무리함수의 합성함수와 역함수 - 그래프·보기형 검산,H1_CM2_FUNC_C308,5,radical_composition_inverse|domain_range|inverse_property,normalized_from_image_tree
H1_CM2_FUNC_RAW_309,27,27.png,무리함수,무리함수와 그 역함수의 교점 - 기본 개념 판별,H1_CM2_FUNC_C309,6,inverse_intersection|line_y_equals_x|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_310,27,27.png,무리함수,무리함수와 그 역함수의 교점 - 식 계산 및 값 구하기,H1_CM2_FUNC_C310,5,inverse_intersection|line_y_equals_x|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_311,27,27.png,무리함수,무리함수와 그 역함수의 교점 - 조건 변형 적용,H1_CM2_FUNC_C311,5,inverse_intersection|line_y_equals_x|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_312,27,27.png,무리함수,무리함수와 그 역함수의 교점 - 그래프·보기형 검산,H1_CM2_FUNC_C312,5,inverse_intersection|line_y_equals_x|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_313,28,28.png,무리함수,무리함수의 그래프와 직선의 위치관계 - 기본 개념 판별,H1_CM2_FUNC_C313,14,line_intersection|radical_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_314,28,28.png,무리함수,무리함수의 그래프와 직선의 위치관계 - 식 계산 및 값 구하기,H1_CM2_FUNC_C314,14,line_intersection|radical_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_315,28,28.png,무리함수,무리함수의 그래프와 직선의 위치관계 - 조건 변형 적용,H1_CM2_FUNC_C315,14,line_intersection|radical_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_316,28,28.png,무리함수,무리함수의 그래프와 직선의 위치관계 - 그래프·보기형 검산,H1_CM2_FUNC_C316,13,line_intersection|radical_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_317,28,28.png,무리함수,절댓값 기호를 포함한 무리함수의 그래프 - 기본 개념 판별,H1_CM2_FUNC_C317,2,absolute_value_graph|radical_graph|piecewise_graph,normalized_from_image_tree
H1_CM2_FUNC_RAW_318,28,28.png,무리함수,절댓값 기호를 포함한 무리함수의 그래프 - 식 계산 및 값 구하기,H1_CM2_FUNC_C318,2,absolute_value_graph|radical_graph|piecewise_graph,normalized_from_image_tree
H1_CM2_FUNC_RAW_319,28,28.png,무리함수,절댓값 기호를 포함한 무리함수의 그래프 - 조건 변형 적용,H1_CM2_FUNC_C319,1,absolute_value_graph|radical_graph|piecewise_graph,normalized_from_image_tree
H1_CM2_FUNC_RAW_320,28,28.png,무리함수,절댓값 기호를 포함한 무리함수의 그래프 - 그래프·보기형 검산,H1_CM2_FUNC_C320,1,absolute_value_graph|radical_graph|piecewise_graph,normalized_from_image_tree
