item_id,source_id,source_title,source_file,source_chapter,source_unit,source_step,source_theme_range,source_question_no,engine_subject,engine_unit_id,engine_unit_name,matched_problem_type_id,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,diagnosis_weight,mapping_status,review_note
sibal_alg_t23_27_step1_q001,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 23~27,STEP1,T23_27,STEP1-T23_27-Q001,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_ARITH_GEO,등차수열과 등비수열,SIBAL_ALG_T23_27_ARITH_GEO,arithmetic_sequence; geometric_sequence; general_term,일반항 구하기; 공차/공비 조건 해석; 수열 조건식 정리,공차/공비 혼동; 일반항 공식 적용 오류; 초항 조건 누락,일차식 계산; 지수법칙; 규칙성 인식,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q003,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q003,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q004,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q004,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q005,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q005,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q006,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q006,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q007,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q007,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q008,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q008,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q009,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q009,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q010,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q010,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q011,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q011,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t34_35_step1_q012,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP1 Theme 34~35,STEP1,T34_35,STEP1-T34_35-Q012,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_INDUCTION,수학적 귀납법,SIBAL_ALG_T34_35_INDUCTION,mathematical_induction; proof_completion; inequality,초기 단계 확인; 귀납 가정 적용; k에서 k+1 전개,귀납 가정 사용 위치 오류; k+1 전개 실패; 증명 조건 누락,명제와 증명; 수열의 합; 부등식 변형,core,0.78,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q001,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q001,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q002,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q002,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q003,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q003,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q004,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q004,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q005,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q005,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q006,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q006,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q007,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q007,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q008,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q008,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q009,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q009,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q010,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q010,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q011,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q011,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q012,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q012,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q013,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q013,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q014,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q014,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q015,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q015,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q016,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q016,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q017,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q017,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q018,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q018,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q019,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q019,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q020,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q020,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
sibal_alg_t23_35_step2_q021,sibal_algebra_workbook,현우진의 시발점 WORK BOOK 대수,시발점 대수 수열.pdf,Chapter 3 수열,STEP2 Theme 23~35,STEP2,T23_35,STEP2-T23_35-Q021,대수,ALG_SEQUENCE,대수 > 수열,ALG_SEQ_PT_COMPLEX_APPLICATION,수열 복합 활용,SIBAL_ALG_T23_35_STEP2,complex_application; case_analysis; proof_or_matrix_context,조건을 수열식으로 변환; 여러 개념 연결; 검산과 범위 확인,조건식 구성 오류; 개념 연결 실패; 검산 누락,등차/등비수열; 수열의 합; 귀납법,advanced,0.88,range_matched_review_required,스캔 이미지 PDF 기반: 문항 원문 저장 없이 테마/문항번호 범위와 대수 엔진 단원 기준으로 매핑. 세부 문항별 problem_type 정밀화는 검수 XLSX에서 후속 보정 가능.
