problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M2_NE_PT129,중2,M2_NUMBER_EXPRESSION,수와 식,한 문자에 대한 혼합 계산,단항식의 곱셈과 나눗셈의 혼합 계산 범주의 '한 문자에 대한 혼합 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C039"", ""M2_NE_C040"", ""M2_NE_C041""]",advanced,"[""monomial_mixed"", ""operation_order"", ""unknown_condition""]",[17],M2_NE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_NE_PT130,중2,M2_NUMBER_EXPRESSION,수와 식,여러 문자에 대한 혼합 계산,단항식의 곱셈과 나눗셈의 혼합 계산 범주의 '여러 문자에 대한 혼합 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C039"", ""M2_NE_C040"", ""M2_NE_C041""]",advanced,"[""monomial_mixed"", ""operation_order"", ""unknown_condition""]",[17],M2_NE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_NE_PT131,중2,M2_NUMBER_EXPRESSION,수와 식,계산식에 미지수가 포함된 경우,단항식의 곱셈과 나눗셈의 혼합 계산 범주의 '계산식에 미지수가 포함된 경우' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C039"", ""M2_NE_C040"", ""M2_NE_C041""]",advanced,"[""monomial_mixed"", ""operation_order"", ""unknown_condition""]",[17],M2_NE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_NE_PT132,중2,M2_NUMBER_EXPRESSION,수와 식,혼합계산의 활용,단항식의 곱셈과 나눗셈의 혼합 계산 범주의 '혼합계산의 활용' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C039"", ""M2_NE_C040"", ""M2_NE_C041""]",advanced,"[""monomial_mixed"", ""operation_order"", ""unknown_condition""]",[17],M2_NE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_NE_PT133,중2,M2_NUMBER_EXPRESSION,수와 식,단항식의 곱셈,단항식의 계산에서 빈 칸에 알맞은 식 구하기 범주의 '단항식의 곱셈' 유형을 진단한다.,"[""M2_NE_C040"", ""M2_NE_C042""]",advanced,"[""blank_expression"", ""reverse_reasoning"", ""monomial_operation""]",[17],M2_NE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_NE_PT134,중2,M2_NUMBER_EXPRESSION,수와 식,단항식의 나눗셈,단항식의 계산에서 빈 칸에 알맞은 식 구하기 범주의 '단항식의 나눗셈' 유형을 진단한다.,"[""M2_NE_C040"", ""M2_NE_C042""]",advanced,"[""blank_expression"", ""reverse_reasoning"", ""monomial_operation""]",[17],M2_NE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_NE_PT135,중2,M2_NUMBER_EXPRESSION,수와 식,단항식의 혼합 계산,단항식의 계산에서 빈 칸에 알맞은 식 구하기 범주의 '단항식의 혼합 계산' 유형을 진단한다.,"[""M2_NE_C040"", ""M2_NE_C042""]",advanced,"[""blank_expression"", ""reverse_reasoning"", ""monomial_operation""]",[17],M2_NE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_NE_PT136,중2,M2_NUMBER_EXPRESSION,수와 식,단항식의 계산에서 빈 칸에 알맞은 식 구하기 - 응용,단항식의 계산에서 빈 칸에 알맞은 식 구하기 범주의 '응용' 유형을 진단한다.,"[""M2_NE_C040"", ""M2_NE_C042""]",advanced,"[""blank_expression"", ""reverse_reasoning"", ""monomial_operation""]",[17],M2_NE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_NE_PT137,중2,M2_NUMBER_EXPRESSION,수와 식,삼각형에 대한 계산,도형에서의 단항식의 계산(1) - 평면도형 범주의 '삼각형에 대한 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C043""]",advanced,"[""geometry_area"", ""monomial_application""]",[18],M2_NE_RAW_045,curated_problem_type_from_raw_taxonomy
M2_NE_PT138,중2,M2_NUMBER_EXPRESSION,수와 식,사각형에 대한 계산,도형에서의 단항식의 계산(1) - 평면도형 범주의 '사각형에 대한 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C043""]",advanced,"[""geometry_area"", ""monomial_application""]",[18],M2_NE_RAW_045,curated_problem_type_from_raw_taxonomy
M2_NE_PT139,중2,M2_NUMBER_EXPRESSION,수와 식,여러 도형에 대한 계산,도형에서의 단항식의 계산(1) - 평면도형 범주의 '여러 도형에 대한 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C043""]",advanced,"[""geometry_area"", ""monomial_application""]",[18],M2_NE_RAW_045,curated_problem_type_from_raw_taxonomy
M2_NE_PT140,중2,M2_NUMBER_EXPRESSION,수와 식,기둥의 계산,도형에서의 단항식의 계산(2) - 입체도형 범주의 '기둥의 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C044""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""monomial_application""]",[18],M2_NE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_NE_PT141,중2,M2_NUMBER_EXPRESSION,수와 식,뿔의 계산,도형에서의 단항식의 계산(2) - 입체도형 범주의 '뿔의 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C044""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""monomial_application""]",[18],M2_NE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_NE_PT142,중2,M2_NUMBER_EXPRESSION,수와 식,회전체의 계산,도형에서의 단항식의 계산(2) - 입체도형 범주의 '회전체의 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C044""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""monomial_application""]",[18],M2_NE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_NE_PT143,중2,M2_NUMBER_EXPRESSION,수와 식,두 개 이상의 입체도형,도형에서의 단항식의 계산(2) - 입체도형 범주의 '두 개 이상의 입체도형' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C040"", ""M2_NE_C044""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""monomial_application""]",[18],M2_NE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_NE_PT144,중2,M2_NUMBER_EXPRESSION,수와 식,단항식 계산 활용,단항식의 곱셈과 나눗셈의 활용 범주의 '단항식 계산 활용' 유형을 진단한다.,"[""M2_NE_C040"", ""M2_NE_C045""]",advanced,"[""monomial_application"", ""quantity_relation""]",[18],M2_NE_RAW_047,curated_problem_type_from_raw_taxonomy
M2_NE_PT145,중2,M2_NUMBER_EXPRESSION,수와 식,수량 관계를 단항식으로 해석,단항식의 곱셈과 나눗셈의 활용 범주의 '수량 관계를 단항식으로 해석' 유형을 진단한다.,"[""M2_NE_C040"", ""M2_NE_C045""]",advanced,"[""monomial_application"", ""quantity_relation""]",[18],M2_NE_RAW_047,curated_problem_type_from_raw_taxonomy
M2_NE_PT146,중2,M2_NUMBER_EXPRESSION,수와 식,다항식의 덧셈과 뺄셈,다항식의 덧셈과 뺄셈 범주의 '다항식의 덧셈과 뺄셈' 유형을 진단한다.,"[""M2_NE_C046"", ""M2_NE_C047"", ""M2_NE_C049"", ""M2_NE_C055""]",core,"[""polynomial_add_subtract"", ""like_terms"", ""fraction_polynomial""]",[19],M2_NE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_NE_PT147,중2,M2_NUMBER_EXPRESSION,수와 식,분수꼴의 다항식을 포함한 계산,다항식의 덧셈과 뺄셈 범주의 '분수꼴의 다항식을 포함한 계산' 유형을 진단한다.,"[""M2_NE_C046"", ""M2_NE_C047"", ""M2_NE_C049"", ""M2_NE_C055""]",core,"[""polynomial_add_subtract"", ""like_terms"", ""fraction_polynomial""]",[19],M2_NE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_NE_PT148,중2,M2_NUMBER_EXPRESSION,수와 식,다항식의 덧셈과 뺄셈 응용,다항식의 덧셈과 뺄셈 범주의 '다항식의 덧셈과 뺄셈 응용' 유형을 진단한다.,"[""M2_NE_C046"", ""M2_NE_C047"", ""M2_NE_C049"", ""M2_NE_C055""]",core,"[""polynomial_add_subtract"", ""like_terms"", ""fraction_polynomial""]",[19],M2_NE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_NE_PT149,중2,M2_NUMBER_EXPRESSION,수와 식,다항식의 덧셈과 뺄셈 활용,다항식의 덧셈과 뺄셈 범주의 '다항식의 덧셈과 뺄셈 활용' 유형을 진단한다.,"[""M2_NE_C046"", ""M2_NE_C047"", ""M2_NE_C049"", ""M2_NE_C055""]",core,"[""polynomial_add_subtract"", ""like_terms"", ""fraction_polynomial""]",[19],M2_NE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_NE_PT150,중2,M2_NUMBER_EXPRESSION,수와 식,한 문자에 대한 식,이차식 찾기 범주의 '한 문자에 대한 식' 유형을 진단한다.,"[""M2_NE_C046"", ""M2_NE_C048""]",basic,"[""quadratic_expression"", ""degree_judgment""]",[19],M2_NE_RAW_049,curated_problem_type_from_raw_taxonomy
M2_NE_PT151,중2,M2_NUMBER_EXPRESSION,수와 식,두 문자에 대한 식,이차식 찾기 범주의 '두 문자에 대한 식' 유형을 진단한다.,"[""M2_NE_C046"", ""M2_NE_C048""]",basic,"[""quadratic_expression"", ""degree_judgment""]",[19],M2_NE_RAW_049,curated_problem_type_from_raw_taxonomy
M2_NE_PT152,중2,M2_NUMBER_EXPRESSION,수와 식,한 미지수에 대한 계산,이차식의 덧셈과 뺄셈 범주의 '한 미지수에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C048""]",core,"[""quadratic_add_subtract"", ""like_terms""]",[19],M2_NE_RAW_050,curated_problem_type_from_raw_taxonomy
M2_NE_PT153,중2,M2_NUMBER_EXPRESSION,수와 식,두 미지수에 대한 계산,이차식의 덧셈과 뺄셈 범주의 '두 미지수에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C048""]",core,"[""quadratic_add_subtract"", ""like_terms""]",[19],M2_NE_RAW_050,curated_problem_type_from_raw_taxonomy
M2_NE_PT154,중2,M2_NUMBER_EXPRESSION,수와 식,이차식의 덧셈과 뺄셈 응용,이차식의 덧셈과 뺄셈 범주의 '이차식의 덧셈과 뺄셈 응용' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C048""]",core,"[""quadratic_add_subtract"", ""like_terms""]",[19],M2_NE_RAW_050,curated_problem_type_from_raw_taxonomy
M2_NE_PT155,중2,M2_NUMBER_EXPRESSION,수와 식,이차식의 덧셈과 뺄셈 활용,이차식의 덧셈과 뺄셈 범주의 '이차식의 덧셈과 뺄셈 활용' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C048""]",core,"[""quadratic_add_subtract"", ""like_terms""]",[19],M2_NE_RAW_050,curated_problem_type_from_raw_taxonomy
M2_NE_PT156,중2,M2_NUMBER_EXPRESSION,수와 식,한 미지수에 대한 중괄호 포함 계산,여러 가지 괄호가 있는 식의 계산 범주의 '한 미지수에 대한 중괄호 포함 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C049""]",core,"[""brackets"", ""operation_order"", ""sign_distribution""]",[20],M2_NE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_NE_PT157,중2,M2_NUMBER_EXPRESSION,수와 식,두 미지수에 대한 중괄호 포함 계산,여러 가지 괄호가 있는 식의 계산 범주의 '두 미지수에 대한 중괄호 포함 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C049""]",core,"[""brackets"", ""operation_order"", ""sign_distribution""]",[20],M2_NE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_NE_PT158,중2,M2_NUMBER_EXPRESSION,수와 식,한 미지수에 대한 대괄호 포함 계산,여러 가지 괄호가 있는 식의 계산 범주의 '한 미지수에 대한 대괄호 포함 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C049""]",core,"[""brackets"", ""operation_order"", ""sign_distribution""]",[20],M2_NE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_NE_PT159,중2,M2_NUMBER_EXPRESSION,수와 식,두 미지수에 대한 대괄호 포함 계산,여러 가지 괄호가 있는 식의 계산 범주의 '두 미지수에 대한 대괄호 포함 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C049""]",core,"[""brackets"", ""operation_order"", ""sign_distribution""]",[20],M2_NE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_NE_PT160,중2,M2_NUMBER_EXPRESSION,수와 식,모르는(어떤) 다항식 구하기(1) - 다항식의 덧셈과 뺄셈 이용 - 한 문자에 대한 계산,모르는(어떤) 다항식 구하기(1) - 다항식의 덧셈과 뺄셈 이용 범주의 '한 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C050""]",advanced,"[""unknown_polynomial"", ""reverse_reasoning""]",[20],M2_NE_RAW_052,curated_problem_type_from_raw_taxonomy
M2_NE_PT161,중2,M2_NUMBER_EXPRESSION,수와 식,모르는(어떤) 다항식 구하기(1) - 다항식의 덧셈과 뺄셈 이용 - 두 문자에 대한 계산,모르는(어떤) 다항식 구하기(1) - 다항식의 덧셈과 뺄셈 이용 범주의 '두 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C050""]",advanced,"[""unknown_polynomial"", ""reverse_reasoning""]",[20],M2_NE_RAW_052,curated_problem_type_from_raw_taxonomy
M2_NE_PT162,중2,M2_NUMBER_EXPRESSION,수와 식,다항식의 덧셈/뺄셈에서 빈 칸에 알맞은 식 구하기 - 한 문자에 대한 계산,다항식의 덧셈/뺄셈에서 빈 칸에 알맞은 식 구하기 범주의 '한 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C050""]",advanced,"[""blank_expression"", ""polynomial_add_subtract""]",[20],M2_NE_RAW_053,curated_problem_type_from_raw_taxonomy
M2_NE_PT163,중2,M2_NUMBER_EXPRESSION,수와 식,다항식의 덧셈/뺄셈에서 빈 칸에 알맞은 식 구하기 - 두 문자에 대한 계산,다항식의 덧셈/뺄셈에서 빈 칸에 알맞은 식 구하기 범주의 '두 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C050""]",advanced,"[""blank_expression"", ""polynomial_add_subtract""]",[20],M2_NE_RAW_053,curated_problem_type_from_raw_taxonomy
M2_NE_PT164,중2,M2_NUMBER_EXPRESSION,수와 식,다항식의 덧셈/뺄셈에서 빈 칸에 알맞은 식 구하기 - 응용,다항식의 덧셈/뺄셈에서 빈 칸에 알맞은 식 구하기 범주의 '응용' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C050""]",advanced,"[""blank_expression"", ""polynomial_add_subtract""]",[20],M2_NE_RAW_053,curated_problem_type_from_raw_taxonomy
M2_NE_PT165,중2,M2_NUMBER_EXPRESSION,수와 식,잘못 계산한 식에서 바른 답 구하기 - 한 문자에 대한 계산,잘못 계산한 식에서 바른 답 구하기 범주의 '한 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C051""]",advanced,"[""wrong_calculation"", ""correct_expression""]",[21],M2_NE_RAW_054,curated_problem_type_from_raw_taxonomy
M2_NE_PT166,중2,M2_NUMBER_EXPRESSION,수와 식,잘못 계산한 식에서 바른 답 구하기 - 두 문자에 대한 계산,잘못 계산한 식에서 바른 답 구하기 범주의 '두 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C051""]",advanced,"[""wrong_calculation"", ""correct_expression""]",[21],M2_NE_RAW_054,curated_problem_type_from_raw_taxonomy
M2_NE_PT167,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 곱셈 - 한 문자에 대한 계산,단항식과 다항식의 곱셈 범주의 '한 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C046"", ""M2_NE_C052""]",core,"[""monomial_polynomial_multiplication"", ""distribution""]",[21],M2_NE_RAW_055,curated_problem_type_from_raw_taxonomy
M2_NE_PT168,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 곱셈 - 두 문자에 대한 계산,단항식과 다항식의 곱셈 범주의 '두 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C046"", ""M2_NE_C052""]",core,"[""monomial_polynomial_multiplication"", ""distribution""]",[21],M2_NE_RAW_055,curated_problem_type_from_raw_taxonomy
M2_NE_PT169,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 곱셈 응용,단항식과 다항식의 곱셈 범주의 '단항식과 다항식의 곱셈 응용' 유형을 진단한다.,"[""M2_NE_C038"", ""M2_NE_C046"", ""M2_NE_C052""]",core,"[""monomial_polynomial_multiplication"", ""distribution""]",[21],M2_NE_RAW_055,curated_problem_type_from_raw_taxonomy
M2_NE_PT170,중2,M2_NUMBER_EXPRESSION,수와 식,다항식과 단항식의 나눗셈 - 한 문자에 대한 계산,다항식과 단항식의 나눗셈 범주의 '한 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C039"", ""M2_NE_C046"", ""M2_NE_C053""]",core,"[""polynomial_division_by_monomial"", ""division_distribution""]",[21],M2_NE_RAW_056,curated_problem_type_from_raw_taxonomy
M2_NE_PT171,중2,M2_NUMBER_EXPRESSION,수와 식,다항식과 단항식의 나눗셈 - 두 문자에 대한 계산,다항식과 단항식의 나눗셈 범주의 '두 문자에 대한 계산' 유형을 진단한다.,"[""M2_NE_C039"", ""M2_NE_C046"", ""M2_NE_C053""]",core,"[""polynomial_division_by_monomial"", ""division_distribution""]",[21],M2_NE_RAW_056,curated_problem_type_from_raw_taxonomy
M2_NE_PT172,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 나눗셈 응용,다항식과 단항식의 나눗셈 범주의 '단항식과 다항식의 나눗셈 응용' 유형을 진단한다.,"[""M2_NE_C039"", ""M2_NE_C046"", ""M2_NE_C053""]",core,"[""polynomial_division_by_monomial"", ""division_distribution""]",[21],M2_NE_RAW_056,curated_problem_type_from_raw_taxonomy
M2_NE_PT173,중2,M2_NUMBER_EXPRESSION,수와 식,어떤 식 구하기,모르는(어떤) 다항식 구하기(2) - 곱셈과 나눗셈 이용 범주의 '어떤 식 구하기' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C050""]",advanced,"[""unknown_polynomial"", ""monomial_polynomial_operation""]",[22],M2_NE_RAW_057,curated_problem_type_from_raw_taxonomy
M2_NE_PT174,중2,M2_NUMBER_EXPRESSION,수와 식,바르게 계산한 식 구하기,모르는(어떤) 다항식 구하기(2) - 곱셈과 나눗셈 이용 범주의 '바르게 계산한 식 구하기' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C050""]",advanced,"[""unknown_polynomial"", ""monomial_polynomial_operation""]",[22],M2_NE_RAW_057,curated_problem_type_from_raw_taxonomy
M2_NE_PT175,중2,M2_NUMBER_EXPRESSION,수와 식,□ 안에 알맞은 식 구하기,단항식과 다항식의 곱셈/나눗셈에서 빈 칸에 알맞은 식 구하기 범주의 '□ 안에 알맞은 식 구하기' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C050""]",advanced,"[""blank_expression"", ""reverse_reasoning""]",[22],M2_NE_RAW_058,curated_problem_type_from_raw_taxonomy
M2_NE_PT176,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 곱셈/나눗셈에서 빈 칸에 알맞은 식 구하기 - 응용,단항식과 다항식의 곱셈/나눗셈에서 빈 칸에 알맞은 식 구하기 범주의 '응용' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C050""]",advanced,"[""blank_expression"", ""reverse_reasoning""]",[22],M2_NE_RAW_058,curated_problem_type_from_raw_taxonomy
M2_NE_PT177,중2,M2_NUMBER_EXPRESSION,수와 식,사칙연산이 혼합된 계산,사칙연산이 혼합된 계산 범주의 '사칙연산이 혼합된 계산' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C054"", ""M2_NE_C055""]",advanced,"[""polynomial_mixed"", ""fraction_polynomial"", ""operation_order""]",[22],M2_NE_RAW_059,curated_problem_type_from_raw_taxonomy
M2_NE_PT178,중2,M2_NUMBER_EXPRESSION,수와 식,분수꼴의 다항식,사칙연산이 혼합된 계산 범주의 '분수꼴의 다항식' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C054"", ""M2_NE_C055""]",advanced,"[""polynomial_mixed"", ""fraction_polynomial"", ""operation_order""]",[22],M2_NE_RAW_059,curated_problem_type_from_raw_taxonomy
M2_NE_PT179,중2,M2_NUMBER_EXPRESSION,수와 식,혼합계산의 응용,사칙연산이 혼합된 계산 범주의 '혼합계산의 응용' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C054"", ""M2_NE_C055""]",advanced,"[""polynomial_mixed"", ""fraction_polynomial"", ""operation_order""]",[22],M2_NE_RAW_059,curated_problem_type_from_raw_taxonomy
M2_NE_PT180,중2,M2_NUMBER_EXPRESSION,수와 식,삼각형,도형에서의 다항식의 계산(1) - 평면도형 범주의 '삼각형' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C056""]",advanced,"[""geometry_area"", ""polynomial_application""]",[22],M2_NE_RAW_060,curated_problem_type_from_raw_taxonomy
M2_NE_PT181,중2,M2_NUMBER_EXPRESSION,수와 식,사각형,도형에서의 다항식의 계산(1) - 평면도형 범주의 '사각형' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C056""]",advanced,"[""geometry_area"", ""polynomial_application""]",[22],M2_NE_RAW_060,curated_problem_type_from_raw_taxonomy
M2_NE_PT182,중2,M2_NUMBER_EXPRESSION,수와 식,도형 내부의 도형,도형에서의 다항식의 계산(1) - 평면도형 범주의 '도형 내부의 도형' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C056""]",advanced,"[""geometry_area"", ""polynomial_application""]",[22],M2_NE_RAW_060,curated_problem_type_from_raw_taxonomy
M2_NE_PT183,중2,M2_NUMBER_EXPRESSION,수와 식,기둥에 대한 계산,도형에서의 다항식의 계산(2) - 입체도형 범주의 '기둥에 대한 계산' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C057""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""polynomial_application""]",[23],M2_NE_RAW_061,curated_problem_type_from_raw_taxonomy
M2_NE_PT184,중2,M2_NUMBER_EXPRESSION,수와 식,뿔에 대한 계산,도형에서의 다항식의 계산(2) - 입체도형 범주의 '뿔에 대한 계산' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C057""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""polynomial_application""]",[23],M2_NE_RAW_061,curated_problem_type_from_raw_taxonomy
M2_NE_PT185,중2,M2_NUMBER_EXPRESSION,수와 식,입체도형의 계산 응용,도형에서의 다항식의 계산(2) - 입체도형 범주의 '입체도형의 계산 응용' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C057""]",advanced,"[""geometry_volume"", ""solid_geometry"", ""polynomial_application""]",[23],M2_NE_RAW_061,curated_problem_type_from_raw_taxonomy
M2_NE_PT186,중2,M2_NUMBER_EXPRESSION,수와 식,다항식과 단항식의 곱셈과 나눗셈의 활용,다항식과 단항식의 곱셈과 나눗셈의 활용 범주의 '다항식과 단항식의 곱셈과 나눗셈의 활용' 유형을 진단한다.,"[""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C054""]",advanced,"[""polynomial_application"", ""quantity_relation""]",[23],M2_NE_RAW_062,curated_problem_type_from_raw_taxonomy
M2_NE_PT187,중2,M2_NUMBER_EXPRESSION,수와 식,식의 덧셈 또는 뺄셈,식의 값 범주의 '식의 덧셈 또는 뺄셈' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C055"", ""M2_NE_C058""]",core,"[""value_of_expression"", ""substitution"", ""mixed_operation""]",[23],M2_NE_RAW_063,curated_problem_type_from_raw_taxonomy
M2_NE_PT188,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 곱이 포함된 경우,식의 값 범주의 '단항식과 다항식의 곱이 포함된 경우' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C055"", ""M2_NE_C058""]",core,"[""value_of_expression"", ""substitution"", ""mixed_operation""]",[23],M2_NE_RAW_063,curated_problem_type_from_raw_taxonomy
M2_NE_PT189,중2,M2_NUMBER_EXPRESSION,수와 식,단항식과 다항식의 나눗셈이 포함된 경우,식의 값 범주의 '단항식과 다항식의 나눗셈이 포함된 경우' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C055"", ""M2_NE_C058""]",core,"[""value_of_expression"", ""substitution"", ""mixed_operation""]",[23],M2_NE_RAW_063,curated_problem_type_from_raw_taxonomy
M2_NE_PT190,중2,M2_NUMBER_EXPRESSION,수와 식,"곱셈, 나눗셈의 혼합계산","식의 값 범주의 '곱셈, 나눗셈의 혼합계산' 유형을 진단한다.","[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C055"", ""M2_NE_C058""]",core,"[""value_of_expression"", ""substitution"", ""mixed_operation""]",[23],M2_NE_RAW_063,curated_problem_type_from_raw_taxonomy
M2_NE_PT191,중2,M2_NUMBER_EXPRESSION,수와 식,분수꼴의 식,식의 값 범주의 '분수꼴의 식' 유형을 진단한다.,"[""M2_NE_C047"", ""M2_NE_C052"", ""M2_NE_C053"", ""M2_NE_C055"", ""M2_NE_C058""]",core,"[""value_of_expression"", ""substitution"", ""mixed_operation""]",[23],M2_NE_RAW_063,curated_problem_type_from_raw_taxonomy
M2_NE_PT192,중2,M2_NUMBER_EXPRESSION,수와 식,식으로 주어진 경우,식의 대입 범주의 '식으로 주어진 경우' 유형을 진단한다.,"[""M2_NE_C058"", ""M2_NE_C059""]",core,"[""substitution"", ""expression_as_value"", ""nested_expression""]",[23],M2_NE_RAW_064,curated_problem_type_from_raw_taxonomy
M2_NE_PT193,중2,M2_NUMBER_EXPRESSION,수와 식,식의 계산으로 주어진 경우,식의 대입 범주의 '식의 계산으로 주어진 경우' 유형을 진단한다.,"[""M2_NE_C058"", ""M2_NE_C059""]",core,"[""substitution"", ""expression_as_value"", ""nested_expression""]",[23],M2_NE_RAW_064,curated_problem_type_from_raw_taxonomy
M2_NE_PT194,중2,M2_NUMBER_EXPRESSION,수와 식,식의 대입의 응용,식의 대입 범주의 '식의 대입의 응용' 유형을 진단한다.,"[""M2_NE_C058"", ""M2_NE_C059""]",core,"[""substitution"", ""expression_as_value"", ""nested_expression""]",[23],M2_NE_RAW_064,curated_problem_type_from_raw_taxonomy
M2_NE_PT195,중2,M2_NUMBER_EXPRESSION,수와 식,등식을 변형하여 풀기,등식을 변형하여 한 문자에 대하여 풀기 범주의 '등식을 변형하여 풀기' 유형을 진단한다.,"[""M2_NE_C060""]",core,"[""equation_transformation"", ""solve_for_variable""]",[24],M2_NE_RAW_065,curated_problem_type_from_raw_taxonomy
