problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M2_GEOM_PT125,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행선 각 관계와 삼각형 합동 조건 연결 - 계산·추론,"각 관계와 합동 범주의 '평행선 각 관계와 삼각형 합동 조건 연결' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C001|M2_GEOM_C002|M2_GEOM_C005|M2_GEOM_C006,advanced,angle_relation|parallel_lines|angle_chasing|triangle_congruence,1|2|3,M2_GEOM_RAW_041,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT126,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,이등변삼각형,"삼각형의 성질 범주의 '삼각형의 특수 성질과 중심' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C007|M2_GEOM_C009|M2_GEOM_C012|M2_GEOM_C016,standard,angle_relation|parallel_lines|angle_chasing|triangle_congruence,4|5|6|7|8|9,M2_GEOM_RAW_042,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT127,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,삼각형의 특수 성질과 중심 - 조건 적용,"삼각형의 성질 범주의 '삼각형의 특수 성질과 중심' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C007|M2_GEOM_C009|M2_GEOM_C012|M2_GEOM_C016,advanced,angle_relation|parallel_lines|angle_chasing|triangle_congruence,4|5|6|7|8|9,M2_GEOM_RAW_042,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT128,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,삼각형의 특수 성질과 중심 - 계산·추론,"삼각형의 성질 범주의 '삼각형의 특수 성질과 중심' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C007|M2_GEOM_C009|M2_GEOM_C012|M2_GEOM_C016,basic,angle_relation|parallel_lines|angle_chasing|triangle_congruence,4|5|6|7|8|9,M2_GEOM_RAW_042,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT129,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,두 쌍의 대변 평행,"평행사변형 범주의 '평행사변형의 각·변·대각선 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C020|M2_GEOM_C021|M2_GEOM_C022|M2_GEOM_C023,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,10|11|12,M2_GEOM_RAW_043,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT130,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 각·변·대각선 성질 - 조건 적용,"평행사변형 범주의 '평행사변형의 각·변·대각선 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C020|M2_GEOM_C021|M2_GEOM_C022|M2_GEOM_C023,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,10|11|12,M2_GEOM_RAW_043,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT131,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 각·변·대각선 성질 - 계산·추론,"평행사변형 범주의 '평행사변형의 각·변·대각선 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C020|M2_GEOM_C021|M2_GEOM_C022|M2_GEOM_C023,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,10|11|12,M2_GEOM_RAW_043,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT132,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,특수 사각형 성질,"여러 사각형 범주의 '직사각형·마름모·정사각형·등변사다리꼴 비교' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C025|M2_GEOM_C026|M2_GEOM_C027|M2_GEOM_C028,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13|14|15,M2_GEOM_RAW_044,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT133,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형·마름모·정사각형·등변사다리꼴 비교 - 조건 적용,"여러 사각형 범주의 '직사각형·마름모·정사각형·등변사다리꼴 비교' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C025|M2_GEOM_C026|M2_GEOM_C027|M2_GEOM_C028,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13|14|15,M2_GEOM_RAW_044,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT134,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형·마름모·정사각형·등변사다리꼴 비교 - 계산·추론,"여러 사각형 범주의 '직사각형·마름모·정사각형·등변사다리꼴 비교' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C025|M2_GEOM_C026|M2_GEOM_C027|M2_GEOM_C028,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13|14|15,M2_GEOM_RAW_044,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT135,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,합동 증명,"도형 증명 범주의 '합동과 사각형 조건을 이용한 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C031|M2_GEOM_C032|M2_GEOM_C033|M2_GEOM_C034,core,angle_relation|parallel_lines|angle_chasing|triangle_congruence,16|17|18,M2_GEOM_RAW_045,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT136,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,합동과 사각형 조건을 이용한 증명 - 조건 적용,"도형 증명 범주의 '합동과 사각형 조건을 이용한 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C031|M2_GEOM_C032|M2_GEOM_C033|M2_GEOM_C034,standard,angle_relation|parallel_lines|angle_chasing|triangle_congruence,16|17|18,M2_GEOM_RAW_045,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT137,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,합동과 사각형 조건을 이용한 증명 - 계산·추론,"도형 증명 범주의 '합동과 사각형 조건을 이용한 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C031|M2_GEOM_C032|M2_GEOM_C033|M2_GEOM_C034,advanced,angle_relation|parallel_lines|angle_chasing|triangle_congruence,16|17|18,M2_GEOM_RAW_045,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT138,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,보조선 활용,"종합 활용 범주의 '도형 성질을 연결한 고난도 활용' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C035|M2_GEOM_C036|M2_GEOM_C037|M2_GEOM_C038,standard,angle_relation|parallel_lines|angle_chasing|proof_structure,18|19,M2_GEOM_RAW_046,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT139,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 성질을 연결한 고난도 활용 - 조건 적용,"종합 활용 범주의 '도형 성질을 연결한 고난도 활용' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C035|M2_GEOM_C036|M2_GEOM_C037|M2_GEOM_C038,advanced,angle_relation|parallel_lines|angle_chasing|proof_structure,18|19,M2_GEOM_RAW_046,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT140,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 성질을 연결한 고난도 활용 - 계산·추론,"종합 활용 범주의 '도형 성질을 연결한 고난도 활용' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C035|M2_GEOM_C036|M2_GEOM_C037|M2_GEOM_C038,basic,angle_relation|parallel_lines|angle_chasing|proof_structure,18|19,M2_GEOM_RAW_046,curated_problem_type_from_raw_taxonomy
