problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_EQINEQ_PT095,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,최댓값 또는 최솟값이 주어졌을 때 미정계수 구하기 - 조건 적용,"이차방정식과 이차함수 범주의 '최댓값 또는 최솟값이 주어졌을 때 미정계수 구하기' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C032|H1_CM1_EQINEQ_C033,standard,quadratic_equation|unknown_parameter|condition_interpretation|quadratic_function_graph|max_min|vertex,27,H1_CM1_EQINEQ_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT096,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,최댓값 또는 최솟값이 주어졌을 때 미정계수 구하기 - 활용 추론,"이차방정식과 이차함수 범주의 '최댓값 또는 최솟값이 주어졌을 때 미정계수 구하기' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C032|H1_CM1_EQINEQ_C033,advanced,quadratic_equation|unknown_parameter|condition_interpretation|quadratic_function_graph|max_min|vertex,27,H1_CM1_EQINEQ_RAW_032,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT097,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차함수 최대·최소의 활용 - 기본 판별,"이차방정식과 이차함수 범주의 '이차함수 최대·최소의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C034|H1_CM1_EQINEQ_C032,core,quadratic_equation|quadratic_function_graph|max_min|vertex|application_modeling,28|29,H1_CM1_EQINEQ_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT098,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차함수 최대·최소의 활용 - 조건 적용,"이차방정식과 이차함수 범주의 '이차함수 최대·최소의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C034|H1_CM1_EQINEQ_C032,standard,quadratic_equation|quadratic_function_graph|max_min|vertex|application_modeling,28|29,H1_CM1_EQINEQ_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT099,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차함수 최대·최소의 활용 - 활용 추론,"이차방정식과 이차함수 범주의 '이차함수 최대·최소의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C034|H1_CM1_EQINEQ_C032,advanced,quadratic_equation|quadratic_function_graph|max_min|vertex|application_modeling,28|29,H1_CM1_EQINEQ_RAW_033,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT100,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식과 사차방정식의 풀이 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '삼차방정식과 사차방정식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C035,core,higher_degree_equation|inequality,29,H1_CM1_EQINEQ_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT101,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식과 사차방정식의 풀이 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '삼차방정식과 사차방정식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C035,standard,higher_degree_equation|inequality,29,H1_CM1_EQINEQ_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT102,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식과 사차방정식의 풀이 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '삼차방정식과 사차방정식의 풀이' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C035,advanced,higher_degree_equation|inequality,29,H1_CM1_EQINEQ_RAW_034,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT103,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,공통부분이 있는 삼차·사차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '공통부분이 있는 삼차·사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C036|H1_CM1_EQINEQ_C035,core,higher_degree_equation|inequality,30,H1_CM1_EQINEQ_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT104,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,공통부분이 있는 삼차·사차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '공통부분이 있는 삼차·사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C036|H1_CM1_EQINEQ_C035,standard,higher_degree_equation|inequality,30,H1_CM1_EQINEQ_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT105,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,공통부분이 있는 삼차·사차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '공통부분이 있는 삼차·사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C036|H1_CM1_EQINEQ_C035,advanced,higher_degree_equation|inequality,30,H1_CM1_EQINEQ_RAW_035,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT106,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,복이차식과 대칭 사차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '복이차식과 대칭 사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C037,core,higher_degree_equation|inequality,30,H1_CM1_EQINEQ_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT107,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,복이차식과 대칭 사차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '복이차식과 대칭 사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C037,standard,higher_degree_equation|inequality,30,H1_CM1_EQINEQ_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT108,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,복이차식과 대칭 사차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '복이차식과 대칭 사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C037,advanced,higher_degree_equation|inequality,30,H1_CM1_EQINEQ_RAW_036,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT109,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,근이 주어진 삼·사차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '근이 주어진 삼·사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C038,core,unknown_parameter|condition_interpretation|higher_degree_equation|inequality,30|31,H1_CM1_EQINEQ_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT110,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,근이 주어진 삼·사차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '근이 주어진 삼·사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C038,standard,unknown_parameter|condition_interpretation|higher_degree_equation|inequality,30|31,H1_CM1_EQINEQ_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT111,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,근이 주어진 삼·사차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '근이 주어진 삼·사차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C038,advanced,unknown_parameter|condition_interpretation|higher_degree_equation|inequality,30|31,H1_CM1_EQINEQ_RAW_037,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT112,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식의 근의 조건과 근과 계수의 관계 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '삼차방정식의 근의 조건과 근과 계수의 관계' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C039|H1_CM1_EQINEQ_C038,core,roots_coefficients|unknown_parameter|condition_interpretation|higher_degree_equation|inequality,31,H1_CM1_EQINEQ_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT113,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식의 근의 조건과 근과 계수의 관계 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '삼차방정식의 근의 조건과 근과 계수의 관계' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C039|H1_CM1_EQINEQ_C038,standard,roots_coefficients|unknown_parameter|condition_interpretation|higher_degree_equation|inequality,31,H1_CM1_EQINEQ_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT114,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식의 근의 조건과 근과 계수의 관계 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '삼차방정식의 근의 조건과 근과 계수의 관계' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C039|H1_CM1_EQINEQ_C038,advanced,roots_coefficients|unknown_parameter|condition_interpretation|higher_degree_equation|inequality,31,H1_CM1_EQINEQ_RAW_038,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT115,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차·사차방정식의 켤레근 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '삼차·사차방정식의 켤레근' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C040|H1_CM1_EQINEQ_C025,core,conjugate_complex|higher_degree_equation|inequality,32,H1_CM1_EQINEQ_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT116,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차·사차방정식의 켤레근 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '삼차·사차방정식의 켤레근' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C040|H1_CM1_EQINEQ_C025,standard,conjugate_complex|higher_degree_equation|inequality,32,H1_CM1_EQINEQ_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT117,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차·사차방정식의 켤레근 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '삼차·사차방정식의 켤레근' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C040|H1_CM1_EQINEQ_C025,advanced,conjugate_complex|higher_degree_equation|inequality,32,H1_CM1_EQINEQ_RAW_039,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT118,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,"방정식 x³=1, x³=-1의 허근의 성질 - 기본 판별","여러 가지 방정식과 부등식 범주의 '방정식 x³=1, x³=-1의 허근의 성질' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C040|H1_CM1_EQINEQ_C039,core,discriminant|root_count|higher_degree_equation|inequality|application_modeling,33,H1_CM1_EQINEQ_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT119,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,"방정식 x³=1, x³=-1의 허근의 성질 - 조건 적용","여러 가지 방정식과 부등식 범주의 '방정식 x³=1, x³=-1의 허근의 성질' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C040|H1_CM1_EQINEQ_C039,standard,discriminant|root_count|higher_degree_equation|inequality|application_modeling,33,H1_CM1_EQINEQ_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT120,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,"방정식 x³=1, x³=-1의 허근의 성질 - 활용 추론","여러 가지 방정식과 부등식 범주의 '방정식 x³=1, x³=-1의 허근의 성질' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C040|H1_CM1_EQINEQ_C039,advanced,discriminant|root_count|higher_degree_equation|inequality|application_modeling,33,H1_CM1_EQINEQ_RAW_040,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT121,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식과 사차방정식의 활용 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '삼차방정식과 사차방정식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C041,core,higher_degree_equation|inequality|application_modeling,33,H1_CM1_EQINEQ_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT122,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식과 사차방정식의 활용 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '삼차방정식과 사차방정식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C041,standard,higher_degree_equation|inequality|application_modeling,33,H1_CM1_EQINEQ_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT123,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,삼차방정식과 사차방정식의 활용 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '삼차방정식과 사차방정식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C041,advanced,higher_degree_equation|inequality|application_modeling,33,H1_CM1_EQINEQ_RAW_041,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT124,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,미지수가 2개인 연립이차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '미지수가 2개인 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C042,core,quadratic_equation|simultaneous_equations|inequality,34,H1_CM1_EQINEQ_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT125,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,미지수가 2개인 연립이차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '미지수가 2개인 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C042,standard,quadratic_equation|simultaneous_equations|inequality,34,H1_CM1_EQINEQ_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT126,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,미지수가 2개인 연립이차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '미지수가 2개인 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C042,advanced,quadratic_equation|simultaneous_equations|inequality,34,H1_CM1_EQINEQ_RAW_042,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT127,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,미지수가 3개인 연립방정식과 활용 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '미지수가 3개인 연립방정식과 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C043,core,simultaneous_equations|inequality|application_modeling,34,H1_CM1_EQINEQ_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT128,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,미지수가 3개인 연립방정식과 활용 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '미지수가 3개인 연립방정식과 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C043,standard,simultaneous_equations|inequality|application_modeling,34,H1_CM1_EQINEQ_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT129,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,미지수가 3개인 연립방정식과 활용 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '미지수가 3개인 연립방정식과 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C043,advanced,simultaneous_equations|inequality|application_modeling,34,H1_CM1_EQINEQ_RAW_043,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT130,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,일차방정식과 이차방정식으로 이루어진 연립방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '일차방정식과 이차방정식으로 이루어진 연립방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C044|H1_CM1_EQINEQ_C042,core,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT131,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,일차방정식과 이차방정식으로 이루어진 연립방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '일차방정식과 이차방정식으로 이루어진 연립방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C044|H1_CM1_EQINEQ_C042,standard,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT132,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,일차방정식과 이차방정식으로 이루어진 연립방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '일차방정식과 이차방정식으로 이루어진 연립방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C044|H1_CM1_EQINEQ_C042,advanced,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_044,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT133,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,두 이차방정식으로 이루어진 연립이차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '두 이차방정식으로 이루어진 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C045,core,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_045,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT134,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,두 이차방정식으로 이루어진 연립이차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '두 이차방정식으로 이루어진 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C045,standard,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_045,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT135,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,두 이차방정식으로 이루어진 연립이차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '두 이차방정식으로 이루어진 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C045,advanced,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_045,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT136,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,상수항·대칭식으로 이루어진 연립이차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '상수항·대칭식으로 이루어진 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C045|H1_CM1_EQINEQ_C043,core,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_046,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT137,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,상수항·대칭식으로 이루어진 연립이차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '상수항·대칭식으로 이루어진 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C045|H1_CM1_EQINEQ_C043,standard,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_046,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT138,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,상수항·대칭식으로 이루어진 연립이차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '상수항·대칭식으로 이루어진 연립이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C045|H1_CM1_EQINEQ_C043,advanced,quadratic_equation|simultaneous_equations|inequality,35,H1_CM1_EQINEQ_RAW_046,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT139,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,공통근을 갖는 이차방정식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '공통근을 갖는 이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C046,core,quadratic_equation|simultaneous_equations|inequality,36,H1_CM1_EQINEQ_RAW_047,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT140,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,공통근을 갖는 이차방정식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '공통근을 갖는 이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C046,standard,quadratic_equation|simultaneous_equations|inequality,36,H1_CM1_EQINEQ_RAW_047,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT141,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,공통근을 갖는 이차방정식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '공통근을 갖는 이차방정식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C046,advanced,quadratic_equation|simultaneous_equations|inequality,36,H1_CM1_EQINEQ_RAW_047,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT142,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차방정식의 해의 조건과 활용 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '연립이차방정식의 해의 조건과 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C042|H1_CM1_EQINEQ_C045|H1_CM1_EQINEQ_C046,core,quadratic_equation|unknown_parameter|condition_interpretation|simultaneous_equations|inequality|application_modeling,36,H1_CM1_EQINEQ_RAW_048,curated_problem_type_from_raw_taxonomy
