item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q179,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,5,로그함수의 그래프: 교점 찾기,179,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,22,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,log|graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_05_mixed_review_form,,0.7,1.0,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q180,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,180,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,22,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___BASIC_CONCEPT_FORM,log|graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT169_06_basic_concept_form,,0.7,0.8,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q181,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,181,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,22,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___BASIC_CONCEPT_FORM,log|graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT169_06_basic_concept_form,,0.7,0.8,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q182,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,182,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,23,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___BASIC_CONCEPT_FORM,log|graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT169_06_basic_concept_form,,0.7,0.8,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q183,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,183,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,23,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___CONDITION_APPLICATION_FORM,log|graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT169_06_condition_application_form,,0.7,0.9,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q184,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,184,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,24,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___CONDITION_APPLICATION_FORM,log|graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT169_06_condition_application_form,,0.7,0.9,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q185,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,185,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,24,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT169,로그함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C057,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT169___CONDITION_APPLICATION_FORM,log|graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT169_06_condition_application_form,,0.7,0.9,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q186,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,186,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,24,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,log|graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_06_mixed_review_form,,0.7,1.0,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q187,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,187,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,25,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,log|graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_06_mixed_review_form,,0.7,1.0,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q188,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,188,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,25,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,log|graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_06_mixed_review_form,,0.7,1.0,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q189,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,6,로그함수의 그래프: 도형,189,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,25,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT171,로그함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C057,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT171___MIXED_REVIEW_FORM,log|graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT171_06_mixed_review_form,,0.7,1.0,log|graph|condition_check|answer_validation,log_graph|domain_range|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q190,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,190,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,26,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT001_07_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q191,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,191,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,26,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT001_07_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q192,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,192,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,27,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT001_07_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q193,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,193,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,27,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT001_07_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q194,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,194,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,27,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT001_07_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q195,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,195,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,28,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT001_07_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q196,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,196,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,28,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT001_07_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q197,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,197,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,29,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT001_07_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q198,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,198,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,29,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT001_07_mixed_review_form,,1.0,1.0,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q199,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,7,지수함수와 로그함수 사이의 관계,199,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,29,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT001,지수함수의 뜻 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C001,core,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT001___MIXED_REVIEW_FORM,log|exponent|mixed_review_form,H2_ALG_EXLOG_FUNC_PT001_07_mixed_review_form,,0.7,1.0,log|exponent|condition_check|answer_validation,exponential_function_definition|base_condition|function_definition,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q200,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,200,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,30,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT085,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C029,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT085___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT085_08_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q201,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,201,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,30,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT085,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C029,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT085___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT085_08_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q202,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,202,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT085,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C029,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT085___BASIC_CONCEPT_FORM,log|exponent|basic_concept_form,H2_ALG_EXLOG_FUNC_PT085_08_basic_concept_form,,1.0,0.8,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q203,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,203,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT085,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C029,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT085___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT085_08_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q204,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,8,지수/로그함수의 최대·최소,204,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,31,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT085,지수함수의 최대·최소(1) y=a^(px+q)+r 꼴 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C029,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT085___CONDITION_APPLICATION_FORM,log|exponent|condition_application_form,H2_ALG_EXLOG_FUNC_PT085_08_condition_application_form,,1.0,0.9,log|exponent|condition_check|answer_validation,exponential_max_min|range_restriction|translation,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
